 	X	Y
1074	155.48218	1040.365
1075	155.88956	1039.0762
1076	156.29689	1037.7723
1077	156.9078	1035.7887
1078	157.31503	1034.4354
1079	157.72223	1033.0441
1080	158.333	1030.9125
1081	158.74014	1029.4999
1082	159.35089	1027.3549
1083	159.75809	1025.8529
1084	160.16528	1024.3043
1085	160.77615	1021.95605
1086	161.18346	1020.37585
1087	161.59079	1018.78394
1088	162.20186	1016.36914
1089	162.60928	1014.7223
1090	163.01675	1013.0435
1091	163.62804	1010.49756
1092	164.0356	1008.78564
1093	164.64699	1006.16565
1094	165.05461	1004.3819
1095	165.46225	1002.5839
1096	166.07373	999.8664
1097	166.48141	998.0252
1098	166.88911	996.1546
1099	167.50072	993.2941
1100	167.9085	991.3512
1101	168.31631	989.3799
1102	168.92812	986.3706
1103	169.33601	984.34064
1104	169.74397	982.3028
1105	170.35594	979.2209
1106	170.76396	977.1363
1107	171.172	975.0314
1108	171.78409	971.86176
1109	172.19215	969.7386
1110	172.80426	966.51495
1111	173.21233	964.3441
1112	173.6204	962.16907
1113	174.23251	958.8969
1114	174.64061	956.69653
1115	175.04869	954.4793
1116	175.66087	951.1231
1117	176.06903	948.8667
1118	176.47722	946.5963
1119	177.0896	943.1684
1120	177.49792	940.8801
1121	177.90344	938.6122
1122	178.51129	935.21246
1123	178.9164	932.9432
1124	179.52391	929.53796
1125	179.92879	927.2683
1126	180.33347	925.0166
1127	180.94006	921.6601
1128	181.34431	919.43427
1129	181.74837	917.2143
1130	182.35422	913.89465
1131	182.75803	911.68933
1132	183.36374	908.39856
1133	183.76762	906.22363
1134	184.17165	904.0658
1135	184.77795	900.85516
1136	185.18239	898.73236
1137	185.58704	896.6291
1138	186.19446	893.51733
1139	186.5998	891.4691
1140	187.20857	888.432
1141	187.61505	886.4342
1142	188.02357	884.4545
1143	188.63881	881.5249
1144	189.04901	879.6049
1145	189.45923	877.7122
1146	190.07457	874.92773
1147	190.48479	873.1102
1148	190.89502	871.3257
1149	191.51035	868.71606
1150	191.92058	867.0258
1151	192.3308	865.3767
1152	192.94612	862.9789
1153	193.35635	861.43195
1154	193.76657	859.9282
1155	194.38187	857.7559
1156	194.79205	856.3635
1157	195.20222	855.0157
1158	195.81743	853.0762
1159	196.22751	851.8387
1160	196.63757	850.648
1161	197.25256	848.95337
1162	197.6625	847.8856
1163	198.0724	846.86835
1164	198.68713	845.43884
1165	199.0969	844.5509
1166	199.71144	843.31616
1167	200.1211	842.5567
1168	200.53072	841.84717
1169	201.14513	840.8742
1170	201.55472	840.28467
1171	201.96431	839.7409
1172	202.5787	839.00854
1173	202.9883	838.5744
1174	203.39789	838.18274
1175	204.01227	837.67365
1176	204.42186	837.3854
1177	204.83142	837.1364
1178	205.44572	836.8324
1179	205.85524	836.67224
1180	206.26472	836.54297
1181	206.87892	836.401
1182	207.28835	836.3372
1183	207.69774	836.2952
1184	208.31178	836.2675
1185	208.72112	836.2688
1186	209.13042	836.283
1187	209.74435	836.32367
1188	210.15361	836.3607
1189	210.56284	836.4033
1190	211.17665	836.4721
1191	211.58582	836.517
1192	212.19438	836.5742
1193	212.59941	836.6013
1194	213.00394	836.616
1195	213.60985	836.6098
1196	214.01337	836.5839
1197	214.41663	836.5388
1198	215.02106	836.4324
1199	215.42365	836.3339
1200	216.02718	836.14276
1201	216.42941	835.98486
1202	216.83165	835.8016
1203	217.43512	835.4765
1204	217.83757	835.2247
1205	218.44145	834.79144
1206	218.8442	834.46436
1207	219.2471	834.1059
1208	219.85304	833.5081
1209	220.25772	833.07056
1210	220.66286	832.603
1211	221.27412	831.84534
1212	221.68156	831.30774
1213	222.08897	830.74615
1214	222.7	829.8619
1215	223.10728	829.2465
1216	223.71817	828.2886
1217	224.1254	827.629
1218	224.53261	826.95496
1219	225.14343	825.92084
1220	225.55066	825.219
1221	225.95792	824.5096
1222	226.56888	823.4357
1223	226.97623	822.716
1224	227.38364	821.99554
1225	227.99484	820.9174
1226	228.40236	820.2031
1227	228.80992	819.49445
1228	229.42134	818.44507
1229	229.829	817.7565
1230	230.44054	816.7432
1231	230.84827	816.083
1232	231.25603	815.43677
1233	231.86768	814.49713
1234	232.27548	813.8927
1235	232.68329	813.3072
1236	233.29504	812.46704
1237	233.70291	811.9341
1238	234.11081	811.424
1239	234.7227	810.70355
1240	235.13066	810.2537
1241	235.53865	809.8288
1242	236.15068	809.23895
1243	236.5587	808.87756
1244	237.17075	808.3834
1245	237.57877	808.08606
1246	237.98676	807.8144
1247	238.59866	807.45483
1248	239.00653	807.2468
1249	239.41437	807.0638
1250	240.026	806.8351
1251	240.43369	806.71246
1252	240.84131	806.6132
1253	241.45267	806.5069
1254	241.86018	806.4633
1255	242.26767	806.4405
1256	242.87886	806.44244
1257	243.28632	806.466
1258	243.8975	806.5311
1259	244.305	806.59204
1260	244.7125	806.6649
1261	245.3238	806.7921
1262	245.7314	806.88574
1263	246.13902	806.9838
1264	246.75052	807.1341
1265	247.15822	807.2331
1266	247.56477	807.3285
1267	248.17093	807.4609
1268	248.57399	807.5399
1269	249.17786	807.6414
1270	249.58002	807.69586
1271	249.98189	807.7385
1272	250.58426	807.7784
1273	250.98561	807.78784
1274	251.38684	807.78296
1275	251.98851	807.7477
1276	252.38959	807.70483
1277	252.99127	807.6105
1278	253.39256	807.5271
1279	253.7941	807.42694
1280	254.3971	807.24457
1281	254.7997	807.1013
1282	255.40471	806.85333
1283	255.80887	806.66565
1284	256.2137	806.46
1285	256.82233	806.1177
1286	257.23038	805.86597
1287	257.64008	805.5955
1288	258.2547	805.1573
1289	258.6645	804.8441
1290	259.0743	804.5149
1291	259.68903	803.99243
1292	260.09888	803.62646
1293	260.50873	803.2475
1294	261.1235	802.65735
1295	261.53333	802.2512
1296	262.14804	801.62646
1297	262.5578	801.2017
1298	262.96753	800.77216
1299	263.57883	800.12537
1300	263.98486	799.69415
1301	264.38998	799.2644
1302	264.99625	798.6259
1303	265.4003	798.20557
1304	265.80435	797.79065
1305	266.4103	797.18066
1306	266.8142	796.7837
1307	267.42	796.2051
1308	267.82388	795.83185
1309	268.22824	795.46893
1310	268.83643	794.9435
1311	269.24408	794.605
1312	269.65283	794.27655
1313	270.2659	793.80426
1314	270.67456	793.5029
1315	271.08322	793.21216
1316	271.69614	792.79443
1317	272.1047	792.52716
1318	272.71756	792.142
1319	273.12613	791.8954
1320	273.5347	791.65625
1321	274.14755	791.3102
1322	274.55612	791.08734
1323	274.9647	790.87054
1324	275.5776	790.55615
1325	275.9862	790.3532
1326	276.39484	790.15497
1327	277.0078	789.865
1328	277.41647	789.67596
1329	277.82513	789.4901
1330	278.43814	789.2165
1331	278.84683	789.03674
1332	279.2555	788.8581
1333	279.86847	788.59045
1334	280.27707	788.4107
1335	280.68567	788.22845
1336	281.29846	787.9478
1337	281.70697	787.75433
1338	282.31418	787.4552
1339	282.7175	787.24756
1340	283.12	787.0324
1341	283.723	786.69354
1342	284.1246	786.45605
1343	284.52597	786.2095
1344	285.12762	785.8232
1345	285.52844	785.555
1346	286.12915	785.1368
1347	286.5294	784.8472
1348	286.92953	784.54877
1349	287.5297	784.0842
1350	287.9298	783.7629
1351	288.53012	783.26227
1352	288.9305	782.9155
1353	289.33112	782.55774
1354	289.93253	781.9997
1355	290.33386	781.61304
1356	290.93683	781.0105
1357	291.34042	780.59265
1358	291.7463	780.1608
1359	292.35583	779.4906
1360	292.76218	779.0295
1361	293.37164	778.31714
1362	293.77798	777.829
1363	294.18436	777.3309
1364	294.79388	776.5664
1365	295.2003	776.04645
1366	295.6067	775.5193
1367	296.2132	774.72107
1368	296.61536	774.18475
1369	297.01712	773.64374
1370	297.61926	772.82855
1371	298.0204	772.28705
1372	298.62177	771.4795
1373	299.02255	770.943
1374	299.42334	770.40753
1375	300.02475	769.60614
1376	300.42596	769.07355
1377	301.0284	768.27814
1378	301.43045	767.7512
1379	301.83292	767.2283
1380	302.43768	766.4522
1381	302.84167	765.9401
1382	303.4531	765.1752
1383	303.86075	764.6723
1384	304.26843	764.17523
1385	304.87997	763.4386
1386	305.28763	762.9537
1387	305.6953	762.47644
1388	306.30676	761.77905
1389	306.7144	761.3264
1390	307.12198	760.88293
1391	307.73334	760.23285
1392	308.14087	759.8085
1393	308.5484	759.39124
1394	309.15964	758.7785
1395	309.56708	758.37836
1396	310.17822	757.7902
1397	310.5856	757.4088
1398	310.99298	757.03864
1399	311.604	756.50684
1400	312.01132	756.16766
1401	312.4186	755.83826
1402	313.0295	755.355
1403	313.43677	755.03754
1404	313.84402	754.72406
1405	314.4549	754.2592
1406	314.86215	753.94977
1407	315.26944	753.64
1408	315.8773	753.1828
1409	316.28076	752.8869
1410	316.88477	752.46014
1411	317.28674	752.1873
1412	317.68832	751.9212
1413	318.29016	751.53
1414	318.69113	751.27295
1415	319.2924	750.8927
1416	319.69318	750.64594
1417	320.09402	750.4066
1418	320.69556	750.05945
1419	321.09692	749.8343
1420	321.6997	749.51013
1421	322.10202	749.30676
1422	322.5048	749.1149
1423	323.10986	748.8478
1424	323.51398	748.6811
1425	323.91922	748.52124
1426	324.53284	748.2862
1427	324.94196	748.1289
1428	325.55563	747.88776
1429	325.96478	747.7235
1430	326.37393	747.55914
1431	326.98764	747.3214
1432	327.39673	747.1725
1433	327.8013	747.0338
1434	328.40546	746.83984
1435	328.80737	746.71356
1436	329.2087	746.5867
1437	329.80966	746.40027
1438	330.20975	746.28064
1439	330.80927	746.10645
1440	331.20874	745.9913
1441	331.60815	745.87476
1442	332.2074	745.6956
1443	332.60706	745.5734
1444	333.20694	745.3863
1445	333.60718	745.25305
1446	334.00766	745.10736
1447	334.60904	744.867
1448	335.01047	744.6967
1449	335.6135	744.42993
1450	336.0169	744.24445
1451	336.4219	744.04767
1452	337.03247	743.71735
1453	337.43945	743.47516
1454	337.84637	743.22174
1455	338.45676	742.82654
1456	338.86365	742.5529
1457	339.474	742.11487
1458	339.88092	741.79083
1459	340.28787	741.4395
1460	340.89838	740.8824
1461	341.30258	740.5002
1462	341.70605	740.10156
1463	342.31018	739.46564
1464	342.66687	739.0753
1465	343.15982	738.5261
1466	343.61414	738.0076
1467	344.13715	737.38025
1468	344.60284	736.7888
1469	345.13464	736.0746
1470	345.58374	735.4537
1471	346.0852	734.76465
1472	346.54883	734.1285
1473	346.9816	733.5169
1474	347.46207	732.8147
1475	347.93274	732.1256
1476	348.44968	731.3855
1477	348.92975	730.69116
1478	349.38452	730.00836
1479	349.8863	729.2213
1480	350.36383	728.44
1481	350.82742	727.6539
1482	351.3341	726.77295
1483	351.77615	726.0211
1484	352.26392	725.2365
1485	352.76767	724.44794
1486	353.24524	723.6909
1487	353.70956	722.9366
1488	354.22162	722.0822
1489	354.68195	721.294
1490	355.14328	720.48505
1491	355.6305	719.61053
1492	356.1128	718.72577
1493	356.59488	717.8249
1494	357.08252	716.8987
1495	357.58252	715.90265
1496	358.0646	714.85516
1497	358.52985	713.8017
1498	359.01846	712.74207
1499	359.46057	711.80566
1500	359.96683	710.6553
